name,GISAID ID,country,travel history,sample date,epiweek,lineage,representative
USA/CT-UW258/2020,EPI_ISL_418043,USA,,2020-03-14,11.0,B.1,0
Belgium/KKN-0319184/2020,EPI_ISL_420366,Belgium,,2020-03-19,12.0,B.1,0
USA/MN-UW257/2020,EPI_ISL_418042,USA,,2020-03-13,11.0,B.1.2,0
Belgium/OT-0319109/2020,EPI_ISL_420365,Belgium,,2020-03-19,12.0,B.1,0
USA/CT-UW256/2020,EPI_ISL_418041,USA,,2020-03-14,11.0,B.1,0
Belgium/VL-0318104/2020,EPI_ISL_420360,Belgium,,2020-03-18,12.0,B.1.16,1
USA/WA-UW263/2020,EPI_ISL_418048,USA,,2020-03-16,12.0,A.1,0
USA/MN136-MDH136/2020,EPI_ISL_421692,USA,,2020-03-17,12.0,B.1,0
Belgium/DA-0319106/2020,EPI_ISL_420362,Belgium,,2020-03-18,12.0,B.1.16,0
USA/WA-UW261/2020,EPI_ISL_418046,USA,,2020-03-16,12.0,A.1,0
USA/MN134-MDH134/2020,EPI_ISL_421690,USA,,2020-03-16,12.0,A.1,0
Belgium/GE-0317105/2020,EPI_ISL_420361,Belgium,,2020-03-17,12.0,B.1.16,0
USA/CT-UW260/2020,EPI_ISL_418045,USA,,2020-03-14,11.0,A.3,0
USA/MN135-MDH135/2020,EPI_ISL_421691,USA,,2020-03-16,12.0,B,0
USA/MN-UW264/2020,EPI_ISL_418049,USA,,2020-03-13,11.0,B.1.2,0
Belgium/JLJ-0320101/2020,EPI_ISL_420357,Belgium,,2020-03-20,12.0,B,0
USA/WA-UW255/2020,EPI_ISL_418040,USA,,2020-03-16,12.0,A.1,0
USA/MN133-MDH133/2020,EPI_ISL_421689,USA,,2020-03-16,12.0,B.1,0
Belgium/MJP-0306100/2020,EPI_ISL_420356,Belgium,,2020-03-06,10.0,B.3,0
Belgium/UM-0318103/2020,EPI_ISL_420359,Belgium,,2020-03-18,12.0,B.1,0
USA/MN131-MDH131/2020,EPI_ISL_421687,USA,,2020-03-16,12.0,A.1,0
Belgium/VD-0318102/2020,EPI_ISL_420358,Belgium,,2020-03-18,12.0,B.1,0
USA/MN132-MDH132/2020,EPI_ISL_421688,USA,,2020-03-16,12.0,B.1.3,0
USA/WI-112/2020,EPI_ISL_425169,USA,,2020-03-30,14.0,B.1.19,0
USA/WI-111/2020,EPI_ISL_425168,USA,,2020-03-31,14.0,B.1,0
USA/WI-110/2020,EPI_ISL_425167,USA,,2020-03-31,14.0,B.1,0
USA/WI-109/2020,EPI_ISL_425166,USA,,2020-03-30,14.0,B.1,0
USA/WI-108/2020,EPI_ISL_425165,USA,,2020-03-30,14.0,B.1,0
USA/WI-107/2020,EPI_ISL_425164,USA,,2020-03-31,14.0,B.1.19,0
USA/WI-106/2020,EPI_ISL_425163,USA,,2020-03-30,14.0,B.1,0
USA/WI-105/2020,EPI_ISL_425162,USA,,2020-03-30,14.0,B.1,0
USA/WI-104/2020,EPI_ISL_425161,USA,,2020-04-04,14.0,B.1,0
USA/WI-103/2020,EPI_ISL_425160,USA,,2020-04-03,14.0,B.1.19,0
USA/WI-102/2020,EPI_ISL_425159,USA,,2020-03-30,14.0,B.1.27,1
USA/WI-101/2020,EPI_ISL_425158,USA,,2020-03-31,14.0,B.1.19,0
USA/WI-100/2020,EPI_ISL_425157,USA,,2020-04-03,14.0,B.1.19,0
USA/WI-99/2020,EPI_ISL_425156,USA,,2020-04-02,14.0,B.1,0
USA/WI-98/2020,EPI_ISL_425155,USA,,2020-03-31,14.0,B.1,0
USA/WI-97/2020,EPI_ISL_425154,USA,,2020-03-30,14.0,B.1.19,0
USA/WI-96/2020,EPI_ISL_425153,USA,,2020-04-01,14.0,A.4,0
USA/WI-95/2020,EPI_ISL_425152,USA,,2020-03-30,14.0,B.1.19,0
USA/WI-94/2020,EPI_ISL_425151,USA,,2020-03-30,14.0,B.1,0
USA/WI-93/2020,EPI_ISL_425150,USA,,2020-04-04,14.0,B.1.27,0
Spain/Valencia65/2020,EPI_ISL_425189,Spain,,2020-03-16,12.0,B.1.5,0
Spain/Valencia64/2020,EPI_ISL_425188,Spain,,2020-03-16,12.0,B.1,0
Spain/Valencia63/2020,EPI_ISL_425187,Spain,,2020-03-16,12.0,B.1.5,0
Spain/Valencia62/2020,EPI_ISL_425186,Spain,,2020-03-10,11.0,A.2,0
Spain/Valencia61/2020,EPI_ISL_425185,Spain,,2020-03-10,11.0,A.2,0
Spain/Valencia60/2020,EPI_ISL_425184,Spain,,2020-03-10,11.0,A.2,0
Spain/Valencia59/2020,EPI_ISL_425183,Spain,,2020-03-10,11.0,A.2,0
Spain/Valencia58/2020,EPI_ISL_425182,Spain,,2020-03-10,11.0,A.2,0
Spain/Valencia57/2020,EPI_ISL_425181,Spain,,2020-03-10,11.0,A.2,0
Spain/Valencia56/2020,EPI_ISL_425180,Spain,,2020-03-10,11.0,A.2,0
Netherlands/ZuidHolland_37/2020,EPI_ISL_422909,Netherlands,,2020-03-17,12.0,B.1,0
Uruguay/UY-5/2020,EPI_ISL_426480,Uruguay,,2020-03-17,12.0,A.5,1
Uruguay/UY-6/2020,EPI_ISL_426481,Uruguay,,2020-03-17,12.0,A.5,0
Netherlands/ZuidHolland_35/2020,EPI_ISL_422907,Netherlands,,2020-03-17,12.0,B.1,0
Uruguay/UY-6-2/2020,EPI_ISL_426482,Uruguay,,2020-03-17,12.0,A.1,0
Netherlands/ZuidHolland_36/2020,EPI_ISL_422908,Netherlands,,2020-03-17,12.0,B.1,0
USA/AZ-TG271862/2020,EPI_ISL_426483,USA,,2020-03-22,13.0,A.2,0
Netherlands/ZuidHolland_33/2020,EPI_ISL_422905,Netherlands,,2020-03-13,11.0,B.2,0
USA/AZ-WL171/2020,EPI_ISL_426484,USA,,2020-03-19,12.0,B.1,0
Netherlands/ZuidHolland_34/2020,EPI_ISL_422906,Netherlands,,2020-03-16,12.0,B.1.22,0
USA/AZ-TG271872/2020,EPI_ISL_426485,USA,,2020-03-24,13.0,B.1,0
Netherlands/ZuidHolland_104/2020,EPI_ISL_422903,Netherlands,,2020-03-29,14.0,B.1,0
Netherlands/ZuidHolland_32/2020,EPI_ISL_422904,Netherlands,,2020-03-09,11.0,B,0
Netherlands/ZuidHolland_102/2020,EPI_ISL_422901,Netherlands,,2020-03-18,12.0,B.1,0
Netherlands/ZuidHolland_103/2020,EPI_ISL_422902,Netherlands,,2020-03-27,13.0,B.1,0
Spain/Valencia55/2020,EPI_ISL_425179,Spain,,2020-03-10,11.0,A.2,0
Spain/Valencia54/2020,EPI_ISL_425178,Spain,,2020-02-28,9.0,A.2,0
Canada/ON-VIDO-01/2020,EPI_ISL_425177,Canada,,2020-01-23,4.0,B,0
USA/WI-118/2020,EPI_ISL_425175,USA,,2020-03-25,13.0,B.1,0
USA/WI-117/2020,EPI_ISL_425174,USA,,2020-03-30,14.0,A.4,0
USA/WI-116/2020,EPI_ISL_425173,USA,,2020-03-30,14.0,A.4,0
USA/WI-115/2020,EPI_ISL_425172,USA,,2020-03-31,14.0,B.1,0
USA/WI-114/2020,EPI_ISL_425171,USA,,2020-03-30,14.0,B.1,0
USA/WI-113/2020,EPI_ISL_425170,USA,,2020-03-31,14.0,B.1,0
USA/AZ-TG268002/2020,EPI_ISL_426499,USA,,2020-03-16,12.0,B.1,0
Netherlands/ZuidHolland_61/2020,EPI_ISL_422929,Netherlands,,2020-03-23,13.0,B.1.5,0
Netherlands/ZuidHolland_59/2020,EPI_ISL_422927,Netherlands,,2020-03-23,13.0,B.1,0
Netherlands/ZuidHolland_60/2020,EPI_ISL_422928,Netherlands,,2020-03-23,13.0,B.1,0
Netherlands/ZuidHolland_57/2020,EPI_ISL_422925,Netherlands,,2020-03-23,13.0,B.1.8,0
Netherlands/ZuidHolland_58/2020,EPI_ISL_422926,Netherlands,,2020-03-23,13.0,B.1,0
Netherlands/ZuidHolland_55/2020,EPI_ISL_422923,Netherlands,,2020-03-23,13.0,B.1,0
Netherlands/ZuidHolland_56/2020,EPI_ISL_422924,Netherlands,,2020-03-23,13.0,B.1.22,0
Netherlands/ZuidHolland_53/2020,EPI_ISL_422921,Netherlands,,2020-03-23,13.0,B.1.8,0
Netherlands/ZuidHolland_54/2020,EPI_ISL_422922,Netherlands,,2020-03-23,13.0,B.1.8,0
Netherlands/ZuidHolland_52/2020,EPI_ISL_422920,Netherlands,,2020-03-19,12.0,B.1,0
Spain/Valencia75/2020,EPI_ISL_425199,Spain,,2020-03-19,12.0,B.1.5,0
Spain/Valencia74/2020,EPI_ISL_425198,Spain,,2020-03-17,12.0,A.2,0
Spain/Valencia73/2020,EPI_ISL_425197,Spain,,2020-03-17,12.0,A.2,0
Spain/Valencia72/2020,EPI_ISL_425196,Spain,,2020-03-17,12.0,A.2,0
Spain/Valencia71/2020,EPI_ISL_425195,Spain,,2020-03-17,12.0,A.2,0
Spain/Valencia70/2020,EPI_ISL_425194,Spain,,2020-03-17,12.0,A.2,0
Spain/Valencia69/2020,EPI_ISL_425193,Spain,,2020-03-17,12.0,B.1,0
Spain/Valencia68/2020,EPI_ISL_425192,Spain,,2020-03-17,12.0,A.2,0
Spain/Valencia67/2020,EPI_ISL_425191,Spain,,2020-03-16,12.0,A.2,0
Spain/Valencia66/2020,EPI_ISL_425190,Spain,,2020-03-16,12.0,B.1.5,0
Netherlands/ZuidHolland_47/2020,EPI_ISL_422918,Netherlands,,2020-03-19,12.0,B,0
Netherlands/ZuidHolland_48/2020,EPI_ISL_422919,Netherlands,,2020-03-19,12.0,B,0
Netherlands/ZuidHolland_44/2020,EPI_ISL_422916,Netherlands,,2020-03-19,12.0,B.1,0
Netherlands/ZuidHolland_45/2020,EPI_ISL_422917,Netherlands,,2020-03-19,12.0,B.1,0
Netherlands/ZuidHolland_42/2020,EPI_ISL_422914,Netherlands,,2020-03-19,12.0,B.1,0
Netherlands/ZuidHolland_43/2020,EPI_ISL_422915,Netherlands,,2020-03-19,12.0,B.1,0
Netherlands/ZuidHolland_40/2020,EPI_ISL_422912,Netherlands,,2020-03-17,12.0,B.1,0
Netherlands/ZuidHolland_41/2020,EPI_ISL_422913,Netherlands,,2020-03-18,12.0,B.1,0
Netherlands/ZuidHolland_38/2020,EPI_ISL_422910,Netherlands,,2020-03-17,12.0,B.2,0
Netherlands/ZuidHolland_39/2020,EPI_ISL_422911,Netherlands,,2020-03-17,12.0,B.1,0
Netherlands/ZuidHolland_82/2020,EPI_ISL_422950,Netherlands,,2020-03-27,13.0,B.1.5.2,1
USA/NY-PV09073/2020,EPI_ISL_421620,USA,,2020-03-20,12.0,B.1.3,0
Netherlands/ZuidHolland_83/2020,EPI_ISL_422951,Netherlands,,2020-03-27,13.0,B.1,0
Japan/P4-2/2020,EPI_ISL_419302,Japan,,2020-03-12,11.0,B.1,0
Japan/P4-1/2020,EPI_ISL_419301,Japan,,2020-03-11,11.0,B.1,0
Japan/P3-2/2020,EPI_ISL_419300,Japan,,2020-03-20,12.0,B.1,0
Japan/P4-6/2020,EPI_ISL_419306,Japan,,2020-03-20,12.0,B.1,0
Japan/P4-5/2020,EPI_ISL_419305,Japan,,2020-03-18,12.0,B.1,0
Japan/P4-4/2020,EPI_ISL_419304,Japan,,2020-03-17,12.0,B.1,0
Japan/P4-3/2020,EPI_ISL_419303,Japan,,2020-03-12,11.0,B.1,0
Japan/P5-1/2020,EPI_ISL_419309,Japan,,2020-03-12,11.0,B.1,0
Japan/P4-8/2020,EPI_ISL_419308,Japan,,2020-03-19,12.0,B.1,0
Japan/P4-7/2020,EPI_ISL_419307,Japan,,2020-03-20,12.0,B.1,0
USA/NY-PV09071/2020,EPI_ISL_421618,USA,,2020-03-20,12.0,B.1,0
Netherlands/ZuidHolland_81/2020,EPI_ISL_422949,Netherlands,,2020-03-27,13.0,B.2,0
USA/NJ-PV09072/2020,EPI_ISL_421619,USA,,2020-03-20,12.0,B.1,0
USA/NY-PV09067/2020,EPI_ISL_421616,USA,,2020-03-20,12.0,B.2,0
Netherlands/ZuidHolland_79/2020,EPI_ISL_422947,Netherlands,,2020-03-26,13.0,B.1,0
USA/NY-PV09068/2020,EPI_ISL_421617,USA,,2020-03-20,12.0,B.1,0
Netherlands/ZuidHolland_80/2020,EPI_ISL_422948,Netherlands,,2020-03-27,13.0,B.1.5,0
USA/NY-PV09063/2020,EPI_ISL_421614,USA,,2020-03-20,12.0,B.2,0
Netherlands/ZuidHolland_77/2020,EPI_ISL_422945,Netherlands,,2020-03-26,13.0,B.1.22,0
USA/NY-PV09064/2020,EPI_ISL_421615,USA,,2020-03-20,12.0,B.1,0
Netherlands/ZuidHolland_78/2020,EPI_ISL_422946,Netherlands,,2020-03-26,13.0,B.1,0
USA/NY-PV09060/2020,EPI_ISL_421612,USA,,2020-03-20,12.0,B.1,0
Netherlands/ZuidHolland_75/2020,EPI_ISL_422943,Netherlands,,2020-03-26,13.0,B.1.5.2,1
USA/NY-PV09061/2020,EPI_ISL_421613,USA,,2020-03-20,12.0,B.2,0
Netherlands/ZuidHolland_76/2020,EPI_ISL_422944,Netherlands,,2020-03-26,13.0,B.1.5,0
USA/NY-PV09050/2020,EPI_ISL_421610,USA,,2020-03-20,12.0,B.1,0
Netherlands/ZuidHolland_73/2020,EPI_ISL_422941,Netherlands,,2020-03-24,13.0,B.1,0
USA/NY-PV09056/2020,EPI_ISL_421611,USA,,2020-03-21,12.0,B.1,0
Netherlands/ZuidHolland_74/2020,EPI_ISL_422942,Netherlands,,2020-03-26,13.0,B.1.8,0
Netherlands/ZuidHolland_72/2020,EPI_ISL_422940,Netherlands,,2020-03-24,13.0,B.1,0
USA/NY-PV09047/2020,EPI_ISL_421609,USA,,2020-03-21,12.0,B.1,0
USA/NY-PV09044/2020,EPI_ISL_421607,USA,,2020-03-21,12.0,B.1,0
Netherlands/ZuidHolland_70/2020,EPI_ISL_422938,Netherlands,,2020-03-24,13.0,B.1.5.2,0
USA/NY-PV09046/2020,EPI_ISL_421608,USA,,2020-03-21,12.0,B.1.3,0
Netherlands/ZuidHolland_71/2020,EPI_ISL_422939,Netherlands,,2020-03-24,13.0,B.1.5,0
USA/NY-PV09041/2020,EPI_ISL_421605,USA,,2020-03-20,12.0,B.1,0
Netherlands/ZuidHolland_68/2020,EPI_ISL_422936,Netherlands,,2020-03-24,13.0,B.1,0
USA/NY-PV09043/2020,EPI_ISL_421606,USA,,2020-03-21,12.0,B.1,0
Netherlands/ZuidHolland_69/2020,EPI_ISL_422937,Netherlands,,2020-03-24,13.0,B.1.1,0
USA/NY-PV09037/2020,EPI_ISL_421603,USA,,2020-03-21,12.0,B.1,0
Netherlands/ZuidHolland_66/2020,EPI_ISL_422934,Netherlands,,2020-03-23,13.0,B.1.8,0
USA/NY-PV09039/2020,EPI_ISL_421604,USA,,2020-03-21,12.0,B.1.3,0
Netherlands/ZuidHolland_67/2020,EPI_ISL_422935,Netherlands,,2020-03-23,13.0,B.1.8,0
Hangzhou/HZCDC0001/2020,EPI_ISL_407313,China,,2020-01-19,4.0,B,0
USA/NY-PV09030/2020,EPI_ISL_421601,USA,,2020-03-21,12.0,B.1,0
Netherlands/ZuidHolland_64/2020,EPI_ISL_422932,Netherlands,,2020-03-23,13.0,B.1,0
USA/NY-PV09032/2020,EPI_ISL_421602,USA,,2020-03-21,12.0,B.1,0
Netherlands/ZuidHolland_62/2020,EPI_ISL_422930,Netherlands,,2020-03-23,13.0,B.1,0
USA/NY-PV09029/2020,EPI_ISL_421600,USA,,2020-03-21,12.0,B.1,0
Netherlands/ZuidHolland_63/2020,EPI_ISL_422931,Netherlands,,2020-03-23,13.0,B,0
USA/GA_2070/2020,EPI_ISL_426417,USA,,2020-03-07,10.0,A.3,0
Australia/NSW106/2020,EPI_ISL_427748,Australia,,2020-03-22,13.0,B.1,0
Australia/NSW142/2020,EPI_ISL_427749,Australia,,2020-03-23,13.0,B.1,0
Netherlands/NoordBrabant_10/2020,EPI_ISL_414431,Netherlands,,2020-03-02,10.0,B,0
Netherlands/NoordBrabant_5/2020,EPI_ISL_414430,Netherlands,,2020-03-05,10.0,B.1,0
Netherlands/NoordHolland_1/2020,EPI_ISL_414433,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/NoordBrabant_11/2020,EPI_ISL_414432,Netherlands,,2020-03-02,10.0,B,0
Netherlands/Utrecht_1/2020,EPI_ISL_414435,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/Overijssel_1/2020,EPI_ISL_414434,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/Utrecht_3/2020,EPI_ISL_414437,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/Utrecht_2/2020,EPI_ISL_414436,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/NoordBrabant_1/2020,EPI_ISL_414428,Netherlands,,2020-03-02,10.0,B.1,0
Netherlands/Limburg_6/2020,EPI_ISL_414427,Netherlands,,2020-03-03,10.0,B,0
Netherlands/NoordBrabant_3/2020,EPI_ISL_414429,Netherlands,,2020-03-02,10.0,B.1,0
Australia/NSW73/2020,EPI_ISL_427750,Australia,,2020-03-23,13.0,B.6,0
USA/HI_4970/2020,EPI_ISL_426420,USA,,2020-03-05,10.0,B.1.5,0
Australia/NSW68/2020,EPI_ISL_427751,Australia,,2020-03-25,13.0,B.6,0
USA/HI_7881/2020,EPI_ISL_426421,USA,,2020-03-07,10.0,A.1,0
Australia/NSW184/2020,EPI_ISL_427752,Australia,,2020-03-24,13.0,A.2,0
USA/IN_72003/2020,EPI_ISL_426422,USA,,2020-03-07,10.0,B.1,0
Australia/NSW208/2020,EPI_ISL_427753,Australia,,2020-03-24,13.0,A.2,0
USA/IN_82003/2020,EPI_ISL_426423,USA,,2020-03-08,11.0,B.1,0
Australia/NSW109/2020,EPI_ISL_427754,Australia,,2020-03-24,13.0,B.1.5,0
USA/IN_92003/2020,EPI_ISL_426424,USA,,2020-03-09,11.0,B.1,0
Australia/NSW209/2020,EPI_ISL_427755,Australia,,2020-03-23,13.0,A.2,0
USA/MD_0027/2020,EPI_ISL_426425,USA,,2020-03-04,10.0,B.1,0
Australia/NSW117/2020,EPI_ISL_427756,Australia,,2020-03-25,13.0,B.1.5,0
USA/MN_0100/2020,EPI_ISL_426426,USA,,2020-03-05,10.0,A.1,0
Australia/NSW70/2020,EPI_ISL_427757,Australia,,2020-03-20,12.0,B.6,0
USA/MN_0101/2020,EPI_ISL_426427,USA,,2020-03-07,10.0,B,0
Australia/NSW162/2020,EPI_ISL_427758,Australia,,2020-03-20,12.0,B.1,0
USA/NC_0025/2020,EPI_ISL_426428,USA,,2020-03-08,11.0,B.1,0
Australia/NSW71/2020,EPI_ISL_427759,Australia,,2020-03-20,12.0,B.6,0
USA/NV_0016/2020,EPI_ISL_426429,USA,,2020-03-07,10.0,B.8,0
Netherlands/Limburg_2/2020,EPI_ISL_414424,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/Gelderland_1/2020,EPI_ISL_414423,Netherlands,,2020-03-02,10.0,B.1,0
Netherlands/Limburg_4/2020,EPI_ISL_414426,Netherlands,,2020-03-03,10.0,B.3,0
Netherlands/Limburg_3/2020,EPI_ISL_414425,Netherlands,,2020-03-03,10.0,B.1,0
Australia/NSW129/2020,EPI_ISL_427760,Australia,,2020-03-24,13.0,B.1,0
USA/OH_0019/2020,EPI_ISL_426430,USA,,2020-03-08,11.0,B.1,0
Australia/NSW138/2020,EPI_ISL_427761,Australia,,2020-03-24,13.0,B.1,0
USA/OH_0020/2020,EPI_ISL_426431,USA,,2020-03-07,10.0,B.1,0
Australia/NSW202/2020,EPI_ISL_427762,Australia,,2020-03-22,13.0,A.2,0
USA/PA_2734/2020,EPI_ISL_426432,USA,,2020-03-07,10.0,B.1,0
Australia/NSW194/2020,EPI_ISL_427763,Australia,,2020-03-23,13.0,A.2,0
USA/PA_2735/2020,EPI_ISL_426433,USA,,2020-03-07,10.0,B.1,0
Australia/NSW147/2020,EPI_ISL_427764,Australia,,2020-03-23,13.0,B.1.31,1
USA/PA_2887/2020,EPI_ISL_426434,USA,,2020-03-08,11.0,B.1,0
Australia/NSW203/2020,EPI_ISL_427765,Australia,,2020-03-22,13.0,A.2,0
USA/RI_0882/2020,EPI_ISL_426435,USA,,2020-03-09,11.0,B.1.2,0
Australia/NSW210/2020,EPI_ISL_427766,Australia,,2020-03-25,13.0,A.2,0
USA/WA_0418/2020,EPI_ISL_426436,USA,,2020-03-19,12.0,A.1,0
Australia/NSW195/2020,EPI_ISL_427767,Australia,,2020-03-22,13.0,A.2,0
USA/WA_0422/2020,EPI_ISL_426437,USA,,2020-03-19,12.0,A.1,0
Australia/NSW130/2020,EPI_ISL_427768,Australia,,2020-03-23,13.0,B.1,0
USA/WA_0427/2020,EPI_ISL_426438,USA,,2020-03-19,12.0,A.1,0
Australia/NSW97/2020,EPI_ISL_427769,Australia,,2020-03-23,13.0,A.1,0
Australia/NSW213/2020,EPI_ISL_427726,Australia,,2020-03-19,12.0,A.3,0
Australia/NSW214/2020,EPI_ISL_427727,Australia,,2020-03-17,12.0,A.3,0
Australia/NSW113/2020,EPI_ISL_427728,Australia,,2020-03-17,12.0,B.1.5,0
Australia/NSW77/2020,EPI_ISL_427729,Australia,,2020-03-17,12.0,B.2.1,0
Netherlands/NoordBrabant_6/2020,EPI_ISL_414451,Netherlands,,2020-03-06,10.0,B.2,0
Netherlands/NoordBrabant_4/2020,EPI_ISL_414450,Netherlands,,2020-03-06,10.0,B.1,0
Netherlands/NoordBrabant_13/2020,EPI_ISL_414453,Netherlands,,2020-03-06,10.0,B.1.8,0
Netherlands/NoordBrabant_12/2020,EPI_ISL_414452,Netherlands,,2020-03-06,10.0,B,0
Netherlands/NoordBrabant_15/2020,EPI_ISL_414455,Netherlands,,2020-03-06,10.0,B.1,0
Netherlands/NoordBrabant_14/2020,EPI_ISL_414454,Netherlands,,2020-03-05,10.0,B.1,0
Netherlands/NoordBrabant_17/2020,EPI_ISL_414457,Netherlands,,2020-03-06,10.0,B.1,0
Netherlands/NoordBrabant_16/2020,EPI_ISL_414456,Netherlands,,2020-03-04,10.0,B.1,0
Peru/010/2020,EPI_ISL_415787,Peru,,2020-03-10,11.0,B.1,0
Netherlands/NoordBrabant_19/2020,EPI_ISL_414459,Netherlands,,2020-03-06,10.0,B,0
Netherlands/NoordBrabant_18/2020,EPI_ISL_414458,Netherlands,,2020-03-05,10.0,B,0
Netherlands/NoordBrabant_2/2020,EPI_ISL_414449,Netherlands,,2020-03-03,10.0,B.1,0
Australia/NSW215/2020,EPI_ISL_427730,Australia,,2020-03-17,12.0,A.3,0
Australia/NSW165/2020,EPI_ISL_427731,Australia,,2020-03-17,12.0,B.1,0
Australia/NSW216/2020,EPI_ISL_427732,Australia,,2020-03-17,12.0,A.3,0
Australia/NSW67/2020,EPI_ISL_427733,Australia,,2020-03-17,12.0,B.6,0
Australia/NSW176/2020,EPI_ISL_427734,Australia,,2020-03-18,12.0,B.2.1,0
Australia/NSW158/2020,EPI_ISL_427735,Australia,,2020-03-18,12.0,B.1,0
Australia/NSW190/2020,EPI_ISL_427736,Australia,,2020-03-16,12.0,A.2,0
Australia/NSW143/2020,EPI_ISL_427737,Australia,,2020-03-20,12.0,B.1,0
Australia/NSW144/2020,EPI_ISL_427738,Australia,,2020-03-21,12.0,B.1,0
Australia/NSW168/2020,EPI_ISL_427739,Australia,,2020-03-21,12.0,B.1.1,0
Netherlands/Utrecht_7/2020,EPI_ISL_414440,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/Utrecht_10/2020,EPI_ISL_414442,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/Utrecht_8/2020,EPI_ISL_414441,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/ZuidHolland_1/2020,EPI_ISL_414444,Netherlands,,2020-03-02,10.0,B.1,0
Netherlands/Utrecht_11/2020,EPI_ISL_414443,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/ZuidHolland_10/2020,EPI_ISL_414446,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/ZuidHolland_9/2020,EPI_ISL_414445,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/Limburg_5/2020,EPI_ISL_414448,Netherlands,,2020-03-04,10.0,B.1,0
Netherlands/Utrecht_5/2020,EPI_ISL_414439,Netherlands,,2020-03-02,10.0,B.1,0
Netherlands/Utrecht_4/2020,EPI_ISL_414438,Netherlands,,2020-03-03,10.0,B.1,0
Australia/NSW189/2020,EPI_ISL_427740,Australia,,2020-03-21,12.0,A.2,0
Australia/NSW110/2020,EPI_ISL_427741,Australia,,2020-03-21,12.0,B.1.5,0
Australia/NSW134/2020,EPI_ISL_427742,Australia,,2020-03-21,12.0,B.1,0
Australia/NSW171/2020,EPI_ISL_427743,Australia,,2020-03-21,12.0,B.1,0
Australia/NSW72/2020,EPI_ISL_427744,Australia,,2020-03-21,12.0,B.6,0
India/GBRC1/2020,EPI_ISL_426414,India,,2020-04-05,15.0,B.1,0
Australia/NSW205/2020,EPI_ISL_427745,Australia,,2020-03-21,12.0,A.2,0
India/GBRC1s/2020,EPI_ISL_426415,India,,2020-04-05,15.0,B.1,0
Australia/NSW197/2020,EPI_ISL_427746,Australia,,2020-03-21,12.0,A.2,0
USA/CT_9849/2020,EPI_ISL_426416,USA,,2020-03-08,11.0,A.1,0
Australia/NSW199/2020,EPI_ISL_427747,Australia,,2020-03-22,13.0,A.2,0
Germany/NRW-45/2020,EPI_ISL_425129,Germany,,2020-03-20,12.0,B.1,0
Germany/NRW-42/2020,EPI_ISL_425126,Germany,,2020-03-18,12.0,B.1,0
Netherlands/ZuidHolland_14/2020,EPI_ISL_414471,Netherlands,,2020-03-05,10.0,B.1,0
Germany/NRW-41/2020,EPI_ISL_425125,Germany,,2020-03-18,12.0,B.1,0
Netherlands/ZuidHolland_13/2020,EPI_ISL_414470,Netherlands,,2020-03-06,10.0,B.1,0
Germany/NRW-40/2020,EPI_ISL_425124,Germany,,2020-03-17,12.0,B.1,0
Germany/NRW-39/2020,EPI_ISL_425123,Germany,,2020-03-17,12.0,A.5,0
Germany/NRW-38/2020,EPI_ISL_425122,Germany,,2020-03-16,12.0,B.1,0
Germany/NRW-37/2020,EPI_ISL_425121,Germany,,2020-03-16,12.0,B.1,0
Germany/NRW-36/2020,EPI_ISL_425120,Germany,,2020-03-16,12.0,B.1.8,0
Czech_Republic/951/2020,EPI_ISL_414477,Czech_Republic,Italy,2020-03-01,10.0,B.1,0
USA/NY1-PV08001/2020,EPI_ISL_414476,USA,,2020-02-29,9.0,B.4,0
USA/CruiseA-19/2020,EPI_ISL_414479,USA,,2020-02-18,8.0,B,0
Australia/NSW79/2020,EPI_ISL_427790,Australia,,2020-03-23,13.0,B.2.1,0
USA/VA-DCLS-0052/2020,EPI_ISL_426460,USA,,2020-03-28,13.0,B.1,0
Australia/NSW133/2020,EPI_ISL_427791,Australia,,2020-03-24,13.0,B.1,0
USA/VA-DCLS-0053/2020,EPI_ISL_426461,USA,,2020-03-27,13.0,B.1,0
Australia/NSW204/2020,EPI_ISL_427792,Australia,,2020-03-25,13.0,A.2,0
USA/VA-DCLS-0054/2020,EPI_ISL_426462,USA,,2020-03-29,14.0,B.1,0
Australia/NSW185/2020,EPI_ISL_427793,Australia,,2020-03-26,13.0,A.2,0
USA/VA-DCLS-0055/2020,EPI_ISL_426463,USA,,2020-03-29,14.0,B.1,0
Australia/NSW126/2020,EPI_ISL_427794,Australia,,2020-03-23,13.0,B.1,0
USA/VA-DCLS-0056/2020,EPI_ISL_426464,USA,,2020-04-01,14.0,B.2,0
Australia/NSW139/2020,EPI_ISL_427795,Australia,,2020-03-24,13.0,B.1,0
